,host_listings_count,longitude,beds,host_neighbourhood_is_na,summary_is_na,license_is_na,property_type_other,"host_verifications_['email', 'phone']",room_type_Private room,price
1785,2.0,13.333253178987231,2.0,False,False,True,0,0,0,38.0
1786,5.0,13.400823913285356,1.0,False,False,True,0,0,1,21.0
1787,1.0,13.541624795938006,6.0,True,False,True,1,0,0,85.0
1788,2.0,13.392901219811357,1.0,False,False,True,0,0,1,49.0
1789,2.0,13.42388018672209,1.0,False,False,True,0,0,0,98.0
1790,1.0,13.468148127719926,1.0,False,False,True,0,0,0,150.0
1791,1.0,13.390967037789858,2.0,False,False,True,0,0,1,50.0
1792,1.0,13.462745778101304,1.0,False,False,True,0,0,1,12.0
1793,1.0,13.388027505672188,2.0,False,False,True,0,0,1,42.0
1794,1.0,13.364497055559822,1.0,False,True,True,0,0,0,35.0
1795,1.0,13.395108873396456,2.0,True,False,True,0,0,1,50.0
1796,2.0,13.35443083335319,1.0,False,False,True,0,0,1,30.0
1797,0.0,13.354327568743207,2.0,False,False,True,0,1,1,90.0
1798,2.0,13.49636230288476,1.0,False,False,True,0,1,0,50.0
1799,1.0,13.420983945048526,1.0,False,False,True,0,1,1,28.0
1800,1.0,13.459000038216796,1.0,False,False,True,0,0,0,55.0
1801,1.0,13.310336502378702,1.0,False,False,True,0,0,1,65.0
1802,1.0,13.395820584898114,1.0,False,False,True,0,0,0,75.0
1803,1.0,13.409401097763155,1.0,False,False,True,0,0,0,50.0
1804,1.0,13.39247097142462,1.0,False,False,True,0,0,1,22.0
1805,1.0,13.339183945683875,1.0,False,False,True,0,0,0,92.0
1806,1.0,13.348583347535527,1.0,False,False,True,0,0,1,52.0
1807,2.0,13.533014984702161,1.0,False,True,False,0,0,1,58.0
1808,1.0,13.32169819183284,2.0,False,False,True,0,1,0,99.0
1809,1.0,13.433316782131223,1.0,False,False,True,0,0,1,30.0
1810,1.0,13.339799160521258,1.0,True,False,True,0,0,1,19.0
1811,1.0,13.440333244861446,2.0,True,False,False,0,0,1,55.0
1812,18.0,13.345498145251552,5.0,False,False,True,1,0,1,95.0
1813,4.0,13.503838369628973,3.0,False,False,False,0,0,0,115.0
1814,1.0,13.443805548537052,2.0,False,False,False,0,0,0,80.0
1815,5.0,13.370716734654172,1.0,False,False,True,1,0,0,36.0
1816,1.0,13.446558491331642,1.0,False,False,True,0,0,1,40.0
1817,2.0,13.566223324237692,3.0,False,False,True,0,0,0,88.0
1818,1.0,13.476247413697331,6.0,False,False,True,0,1,0,90.0
1819,1.0,13.370594546179287,1.0,True,False,True,0,0,1,40.0
1820,1.0,13.465942023169772,1.0,False,False,True,0,0,1,40.0
1821,1.0,13.316167060005734,1.0,False,False,True,0,0,0,50.0
1822,1.0,13.472357319263233,2.0,True,False,True,0,0,0,47.0
1823,1.0,13.30886422536526,3.0,False,False,True,0,0,1,49.0
1824,1.0,13.418339711438394,2.0,False,False,True,0,0,1,91.0
1825,1.0,13.35171087023955,2.0,False,False,False,0,0,0,69.0
1826,1.0,13.432279471858392,1.0,False,False,True,0,0,0,40.0
1827,1.0,13.430539891480016,2.0,False,False,True,0,0,1,22.0
1828,2.0,13.490390741690756,2.0,False,False,True,0,0,0,115.0
1829,1.0,13.423787338639666,2.0,True,False,True,0,0,0,33.0
1830,1.0,13.415793160071098,1.0,True,False,True,0,0,0,45.0
1831,1.0,13.414924742242391,2.0,False,False,True,0,0,0,69.0
1832,1.0,13.448696401749055,2.0,False,False,True,0,0,1,35.0
1833,1.0,13.347218882000172,1.0,False,False,True,0,0,1,25.0
1834,1.0,13.319848292606403,3.0,False,False,False,0,0,0,119.0
1835,1.0,13.435567694062195,1.0,False,False,True,0,0,0,30.0
1836,1.0,13.421618289194312,1.0,False,False,True,0,0,0,73.0
1837,11.0,13.32582945218608,1.0,False,False,True,0,0,1,30.0
1838,1.0,13.467375865403286,2.0,False,False,True,0,0,0,147.0
1839,1.0,13.412048139458378,1.0,True,False,True,0,0,0,60.0
1840,1.0,13.471336170583696,1.0,True,False,True,0,0,0,40.0
1841,1.0,13.452123279598462,2.0,True,False,True,0,1,0,250.0
1842,1.0,13.400635461210909,2.0,False,False,True,0,0,0,300.0
1843,1.0,13.455814515426395,1.0,True,False,True,0,1,1,28.0
1844,2.0,13.394623970465064,1.0,True,False,True,0,0,0,60.0
1845,6.0,13.497906515566955,1.6205579246624022,True,True,True,1,0,1,99.0
1846,1.0,13.336218831761286,1.0,False,False,True,0,0,1,30.0
1847,1.0,13.361480496232504,2.0,False,False,True,0,0,1,30.0
1848,1.0,13.380357408628445,1.0,False,False,False,0,0,1,23.0
1849,8.0,13.326657056332364,6.0,False,False,True,1,0,0,125.0
1850,1.0,13.436636110227575,2.0,False,False,True,0,0,1,25.0
1851,1.0,13.350593372758784,1.0,False,False,True,0,0,1,34.0
1852,1.0,13.455911985000029,1.0,False,False,True,0,0,1,40.0
1853,1.0,13.414810160655687,1.0,False,False,True,0,0,0,29.0
1854,1.0,13.419755623411172,1.0,False,False,True,0,0,1,64.0
1855,1.0,13.339114169159693,2.0,False,False,True,0,0,1,35.0
1856,3.0,13.428632388952506,1.0,False,False,True,0,0,1,27.0
1857,1.0,13.37735698425867,1.0,False,False,True,0,0,1,60.0
1858,1.0,13.434123457042302,1.0,False,False,True,0,0,1,25.0
1859,1.0,13.444812355583945,1.0,False,False,True,0,0,1,20.0
1860,1.0,13.445164546027465,1.0,False,False,True,0,0,1,15.0
1861,3.0,13.500479188408836,1.0,False,False,True,0,0,1,45.0
1862,1.0,13.304837452003195,2.0,False,False,True,0,0,0,41.0
1863,4.0,13.393868572271804,1.0,False,False,True,0,0,1,30.0
1864,1.0,13.449021962489807,1.0,False,False,True,0,0,1,30.0
1865,1.0,13.295928296039069,2.0,False,False,True,0,0,0,100.0
1866,1.0,13.351180815479331,1.0,True,False,True,0,1,1,16.0
1867,1.0,13.414124480547477,4.0,False,False,True,0,0,0,90.0
1868,1.0,13.419918585728128,1.0,False,False,True,0,0,0,55.0
1869,1.0,13.419757547868846,1.0,False,False,False,0,0,1,34.0
1870,1.0,13.703649459403467,1.0,False,True,True,0,0,1,20.0
1871,4.0,13.383840190022529,6.0,False,False,False,0,0,0,249.0
1872,18.0,13.37938193572734,1.0,False,False,True,0,0,0,120.0
1873,1.0,13.425726972178182,1.0,False,False,False,0,1,1,25.0
1874,1.0,13.339500730030876,3.0,False,False,True,0,0,0,69.0
1875,2.0,13.309323465307644,1.0,False,True,False,0,0,0,75.0
1876,1.0,13.495587947972624,1.0,True,False,True,0,0,1,50.0
1877,1.0,13.15402489399058,1.0,False,False,True,0,0,1,18.0
1878,1.0,13.330358550407214,1.0,False,False,True,0,0,0,40.0
1879,1.0,13.299104982896127,1.0,False,False,True,0,0,1,35.0
1880,1.0,13.420628202610619,1.0,False,False,True,0,0,0,60.0
1881,1.0,13.4111850398761,2.0,False,False,True,0,0,1,54.0
1882,7.0,13.416300706489535,3.0,False,False,False,0,0,0,55.0
1883,2.0,13.447280827665994,1.0,True,False,True,0,0,1,25.0
1884,1.0,13.359629718182044,3.0,False,False,True,0,1,0,195.0
1885,1.0,13.378213632587526,2.0,False,False,True,0,0,1,50.0
1886,12.0,13.453593568033595,2.0,False,False,True,0,0,0,55.0
1887,1.0,13.426165610943967,2.0,False,True,True,0,0,1,30.0
1888,1.0,13.407024030315824,2.0,False,False,True,0,0,0,100.0
1889,1.0,13.433233728713704,1.0,False,False,True,0,1,1,25.0
1890,1.0,13.319940099988331,1.0,True,False,False,0,0,0,100.0
1891,2.0,13.303577601332055,1.0,False,False,True,0,0,1,32.0
1892,2.0,13.566442078873498,1.0,True,False,True,0,1,1,25.0
1893,12.0,13.416881799173078,4.0,False,False,True,0,0,0,98.0
1894,1.0,13.344433507204007,1.0,False,False,True,0,0,0,27.0
1895,2.0,13.40646262809988,1.0,False,False,True,0,0,1,59.0
1896,1.0,13.404392150344787,2.0,False,False,True,0,0,0,275.0
1897,1.0,13.399246780164175,1.0,False,False,True,0,0,1,180.0
1898,1.0,13.397504744902315,1.0,False,False,True,0,1,1,49.0
1899,1.0,13.205573835841205,1.0,False,False,True,0,0,1,15.0
1900,1.0,13.447566061092642,2.0,False,False,True,0,0,0,80.0
1901,1.0,13.430873761565099,1.0,False,False,True,0,0,1,21.0
1902,1.0,13.632352533832725,3.0,False,True,True,0,0,1,40.0
1903,1.0,13.41959354867882,1.0,True,False,True,0,0,1,43.0
1904,2.0,13.470626413600275,1.0,False,False,True,0,0,0,90.0
1905,11.0,13.318118630978999,3.0,False,False,True,0,0,0,80.0
1906,1.0,13.414473761715302,2.0,False,False,True,0,0,0,23.0
1907,2.0,13.494389977842765,1.0,False,False,True,0,0,1,35.0
1908,1.0,13.407306630697606,4.0,False,False,True,0,0,0,110.0
1909,1.0,13.442673847062533,1.0,False,False,True,0,0,1,49.0
1910,1.0,13.42905020921642,1.0,True,False,True,0,0,1,19.0
1911,1.0,13.419055459502287,1.0,True,False,True,0,0,0,100.0
1912,2.0,13.417929779506693,2.0,False,False,False,0,0,0,89.0
1913,1.0,13.319229840386779,5.0,False,False,True,0,0,0,150.0
1914,3.0,13.387285644149339,1.0,False,False,True,0,0,1,25.0
1915,1.0,13.376927429930987,5.0,False,False,True,0,0,0,95.0
1916,2.0,13.444171060443507,1.0,False,False,True,0,0,1,30.0
1917,1.0,13.336814443455227,1.0,False,False,True,0,0,1,27.0
1918,1.0,13.501687275374422,1.0,False,False,True,0,0,1,20.0
1919,2.0,13.433370258963306,1.0,False,False,True,0,0,1,27.0
1920,1.0,13.354430684669778,1.0,False,False,True,0,0,1,25.0
1921,9.0,13.446340778887382,1.0,False,False,True,0,0,1,26.0
1922,1.0,13.427115698520968,2.0,False,False,True,0,0,0,45.0
1923,2.0,13.27873495434816,2.0,False,False,True,0,0,0,20.0
1924,1.0,13.420371377747687,1.0,True,False,True,0,0,0,49.0
1925,1.0,13.387357741806436,1.0,True,False,True,0,0,0,50.0
1926,1.0,13.349142174740468,1.0,False,False,True,0,1,1,36.0
1927,1.0,13.406782113975591,1.0,False,False,True,0,0,1,29.0
1928,2.0,13.418104309566884,5.0,False,False,True,0,0,1,200.0
1929,1.0,13.263046641779564,1.0,False,False,True,0,0,1,42.0
1930,1.0,13.401483605768812,1.0,True,False,True,0,0,0,50.0
1931,1.0,13.431256906870527,1.0,False,False,True,0,0,1,25.0
1932,2.0,13.529218577032024,1.0,True,False,True,1,0,1,25.0
1933,1.0,13.386641703557544,1.0,False,False,True,0,0,1,17.0
1934,1.0,13.429798774608123,5.0,False,False,False,0,0,0,120.0
1935,3.0,13.343410555184883,2.0,False,False,True,0,0,0,50.0
1936,1.0,13.482822514476073,2.0,True,False,True,0,0,0,418.0
1937,1.0,13.421215344264409,1.0,False,False,True,0,0,0,64.0
1938,1.0,13.349430618296914,1.0,True,False,True,0,0,1,23.0
1939,1.0,13.263302386284995,1.0,False,False,True,1,1,0,18.0
1940,1.0,13.392789812279055,1.0,True,False,True,0,1,1,80.0
1941,1.0,13.378343069670148,2.0,False,False,True,0,0,1,35.0
1942,1.0,13.36675140745219,3.0,False,False,True,0,0,0,140.0
1943,1.0,13.375293224434873,1.0,False,False,True,0,0,1,30.0
1944,2.0,13.356809218476426,1.0,False,False,True,0,0,1,35.0
1945,1.0,13.342172763113627,1.0,False,False,True,0,0,1,25.0
1946,1.0,13.39633709401572,1.0,True,False,True,0,0,0,80.0
1947,1.0,13.427237604207425,2.0,False,False,True,0,0,0,69.0
1948,1.0,13.381142689613053,1.0,False,False,True,0,0,0,30.0
1949,1.0,13.416144707728696,2.0,False,False,True,0,0,1,40.0
1950,1.0,13.435366799820914,2.0,False,False,True,0,1,1,25.0
1951,1.0,13.333166490808132,1.0,False,False,True,0,0,1,32.0
1952,2.0,13.449704105909426,1.0,False,False,True,0,0,1,30.0
1953,1.0,13.260687751874766,4.0,False,False,True,0,0,0,320.0
1954,1.0,13.342973642827987,1.0,False,False,True,0,0,1,55.0
1955,1.0,13.437867308652274,1.0,False,False,True,0,0,1,25.0
1956,7.0,13.297416447212038,4.0,False,False,True,0,0,1,170.0
1957,1.0,13.38085711379452,1.0,True,False,True,0,0,1,30.0
1958,1.0,13.430991582574494,1.0,True,False,True,0,0,1,40.0
1959,1.0,13.341395211242174,1.0,False,False,True,0,0,1,25.0
1960,1.0,13.30118761850034,1.0,True,False,True,0,0,1,40.0
1961,1.0,13.408352866181106,1.0,True,False,True,0,0,1,36.0
1962,1.0,13.385484535868708,1.0,True,False,True,0,0,0,50.0
1963,2.0,13.402706967607195,1.0,False,False,True,0,0,1,32.0
1964,1.0,13.385107534755685,1.0,False,False,True,1,0,1,35.0
1965,1.0,13.399156348092903,1.0,False,False,True,0,0,1,50.0
1966,1.0,13.412565383436885,1.0,False,False,True,0,0,1,28.0
1967,4.0,13.460872406109994,2.0,False,False,True,0,0,0,109.0
1968,1.0,13.34533454104893,1.0,True,False,True,0,0,1,20.0
1969,1.0,13.425851294860685,2.0,True,False,True,0,0,1,45.0
1970,1.0,13.330633202484504,2.0,False,False,True,0,0,0,60.0
1971,2.0,13.448939921650243,1.0,True,False,True,0,0,1,29.0
1972,2.0,13.406118176192665,2.0,False,False,True,0,0,1,55.0
1973,1.0,13.377086970469993,1.0,False,False,True,0,0,0,92.0
1974,1.0,13.439374100004418,1.0,True,False,True,0,1,0,100.0
1975,1.0,13.387698661141505,3.0,False,False,True,0,1,1,60.0
1976,3.0,13.396868777571745,5.0,False,False,True,0,0,0,48.0
1977,1.0,13.338606055156061,2.0,False,False,True,0,0,1,120.0
1978,1.0,13.381113759710631,3.0,False,False,True,0,0,0,35.0
1979,3.0,13.351050294537067,1.0,False,False,True,0,0,0,82.0
1980,1.0,13.4177330841425,1.0,True,False,True,0,0,1,65.0
1981,1.0,13.3802620666611,1.0,False,False,True,0,0,0,60.0
1982,1.0,13.49337724292091,1.0,False,False,True,0,0,1,30.0
1983,2.0,13.303128828033199,2.0,False,True,True,0,0,0,57.0
1984,1.0,13.451153741632352,3.0,False,False,True,0,0,0,28.0
1985,1.0,13.45285381894474,1.0,False,False,True,0,0,1,49.0
1986,1.0,13.376999018605607,3.0,True,True,False,0,1,0,120.0
1987,1.0,13.420048864719785,1.0,True,False,False,0,0,1,65.0
1988,1.0,13.49091080339971,1.0,True,False,True,0,0,0,30.0
1989,1.0,13.449137928556993,1.0,False,False,True,0,0,0,50.0
1990,2.0,13.392506791108,1.0,True,False,True,0,0,1,35.0
1991,2.0,13.404853458295669,2.0,False,False,True,0,0,1,45.0
1992,1.0,13.427064290976992,1.0,False,False,True,0,0,0,100.0
1993,1.0,13.395869373847425,1.0,False,False,True,0,0,1,50.0
1994,1.0,13.366559104739046,1.0,True,False,True,0,0,0,40.0
1995,2.0,13.42185820164734,1.0,False,False,True,0,0,1,35.0
1996,23.0,13.450538063508375,1.0,False,False,True,0,0,0,42.0
1997,2.0,13.366014371953812,2.0,False,False,True,0,0,1,25.0
1998,2.0,13.445499879250724,1.0,False,False,True,0,0,1,40.0
1999,1.0,13.423899173675522,3.0,False,False,True,0,1,0,150.0
2000,19.0,13.349834234383692,2.0,False,False,False,0,0,0,34.0
2001,1.0,13.453172059984922,2.0,True,False,True,0,0,1,45.0
2002,3.0,13.353805548726251,1.0,False,False,True,0,0,1,27.0
2003,5.0,13.310956169317244,1.0,False,False,True,0,0,1,21.0
2004,1.0,13.384817008516693,1.0,True,False,True,0,0,0,79.0
2005,1.0,13.448180625603484,1.0,True,False,True,0,1,1,25.0
2006,2.0,13.450935612108252,2.0,True,False,True,0,0,0,50.0
2007,1.0,13.403693555903207,1.0,False,False,True,0,0,0,49.0
2008,2.0,13.43361398371392,1.0,True,False,True,0,0,1,25.0
2009,1.0,13.400950168876973,1.0,True,False,True,0,0,0,45.0
2010,1.0,13.43631284191129,2.0,False,False,True,0,0,0,65.0
2011,1.0,13.421537695353356,3.0,False,False,True,0,0,0,65.0
2012,1.0,13.453923602070232,1.0,False,False,True,0,0,1,57.0
2013,2.0,13.297656801140576,1.0,False,False,True,0,0,0,50.0
2014,1.0,13.466398150149338,1.0,True,False,True,0,0,1,55.0
2015,1.0,13.352314835260124,4.0,False,False,True,0,0,0,60.0
2016,1.0,13.398900426214116,1.0,False,False,True,0,0,0,95.0
2017,1.0,13.468331848936046,1.0,False,False,True,0,1,1,30.0
2018,2.0,13.451075813712876,2.0,False,False,False,0,0,1,42.0
2019,1.0,13.407748167933619,3.0,False,False,False,0,0,0,177.0
2020,1.0,13.468750661737928,2.0,True,False,True,0,0,1,18.0
2021,1.0,13.405875338896443,1.0,False,False,True,0,0,0,75.0
2022,1.0,13.349255057385097,1.0,False,False,True,0,0,0,40.0
2023,5.0,13.40321229481732,1.0,False,False,True,0,0,0,80.0
2024,1.0,13.433130539076679,4.0,True,False,True,0,0,0,80.0
2025,1.0,13.371757908975198,2.0,True,False,True,0,0,1,60.0
2026,2.0,13.440343517470314,1.0,False,False,True,0,0,1,55.0
2027,1.0,13.440523665038793,1.0,False,False,True,0,0,1,34.0
2028,1.0,13.417928357105913,1.0,False,False,True,0,0,1,42.0
2029,1.0,13.451639035915465,2.0,False,False,True,0,1,0,100.0
2030,2.0,13.309317607705193,2.0,False,False,True,0,1,0,55.0
2031,30.0,13.459218977248359,2.0,False,False,True,1,0,0,48.0
2032,1.0,13.425780739412653,2.0,False,False,True,0,0,0,60.0
2033,1.0,13.433493846786034,2.0,False,False,True,0,0,1,24.0
2034,1.0,13.453316531257355,1.0,True,False,True,0,0,1,39.0
2035,7.0,13.420883369897073,5.0,False,False,True,0,0,0,160.0
2036,1.0,13.430999686102588,1.0,False,False,True,0,0,0,75.0
2037,4.0,13.347845370950392,3.0,False,False,True,0,0,0,70.0
2038,2.0,13.434450074314835,1.0,False,False,True,0,0,1,32.0
2039,1.0,13.460772529271415,1.0,True,False,True,0,0,1,25.0
2040,1.0,13.512495517915731,1.0,False,False,True,0,0,0,50.0
2041,1.0,13.424488712938109,1.0,False,False,True,0,0,0,95.0
2042,1.0,13.40246309486624,1.0,False,False,True,0,0,0,90.0
2043,1.0,13.408239718121266,1.0,False,False,True,0,0,1,30.0
2044,3.0,13.42355702083504,1.0,False,False,True,0,0,1,30.0
2045,1.0,13.367949147716725,1.0,False,False,True,0,1,1,35.0
2046,3.0,13.419525654391904,1.0,False,False,True,0,0,1,20.0
2047,1.0,13.438167076140756,1.0,False,False,True,0,1,1,30.0
2048,1.0,13.350453956420553,1.0,False,False,True,0,1,1,31.0
2049,1.0,13.429025142147381,1.0,True,False,True,0,0,1,75.0
2050,1.0,13.38748196676047,1.0,False,False,True,0,0,1,30.0
2051,1.0,13.369248995219102,1.0,False,False,True,0,0,0,70.0
2052,6.0,13.397103720914016,2.0,False,False,True,0,0,0,33.0
2053,1.0,13.449850773614239,1.0,False,False,True,0,0,1,49.0
2054,1.0,13.435200904833597,1.0,True,False,True,0,0,1,40.0
2055,1.0,13.492603856172824,1.0,True,False,True,0,0,1,60.0
2056,1.0,13.439427770190111,1.0,False,False,True,0,0,1,20.0
2057,1.0,13.30690973014245,1.0,False,False,True,0,0,1,18.0
2058,43.0,13.426354334436452,8.0,False,False,True,1,0,0,20.0
2059,3.0,13.430066040728425,1.0,False,False,True,0,0,1,22.0
2060,1.0,13.322060021497224,1.0,False,False,True,0,0,1,22.0
2061,1.0,13.394668639870313,2.0,False,False,True,0,0,0,105.0
2062,3.0,13.456404034770744,1.0,True,False,True,0,0,1,30.0
2063,1.0,13.422084481007829,1.0,False,False,True,0,1,1,35.0
2064,1.0,13.392871627384881,1.0,True,False,True,0,0,1,60.0
2065,17.0,13.526895944884972,4.0,False,True,False,1,0,0,75.0
2066,1.0,13.439815917006333,1.0,True,False,True,0,0,0,50.0
2067,1.0,13.423505692469973,1.0,False,False,True,0,0,1,49.0
2068,1.0,13.44936704473418,1.0,False,False,True,0,0,1,30.0
2069,1.0,13.4646698151105,2.0,True,False,True,0,0,0,40.0
2070,1.0,13.453303461400097,2.0,False,False,True,0,0,0,65.0
2071,4.0,13.418272095792318,2.0,False,False,False,0,0,0,60.0
2072,1.0,13.395055092786214,1.0,False,False,True,0,0,1,70.0
2073,2.0,13.349976869370096,2.0,False,False,True,1,0,1,60.0
2074,3.0,13.301231089862707,1.0,False,False,True,0,0,1,19.0
2075,1.0,13.375405384307859,2.0,False,False,True,0,0,0,26.0
2076,3.0,13.357355900560105,1.0,True,False,True,0,0,1,15.0
2077,1.0,13.428201266261318,1.0,False,False,True,0,0,0,70.0
2078,1.0,13.318352433739983,1.0,False,False,True,0,0,0,74.0
2079,2.0,13.321642125443999,2.0,False,True,True,0,0,0,65.0
2080,1.0,13.319905428378886,1.0,False,False,True,0,1,0,150.0
2081,1.0,13.40389209110308,2.0,False,False,True,0,0,0,100.0
2082,19.0,13.381958618120606,1.0,False,False,True,0,0,1,49.0
2083,1.0,13.420764362795728,1.0,False,False,True,0,0,1,29.0
2084,1.0,13.448708146613653,2.0,False,False,True,0,0,1,23.0
2085,1.0,13.520575216539154,1.0,False,False,True,0,0,0,40.0
2086,1.0,13.451776200499358,1.0,False,False,True,0,0,1,35.0
2087,1.0,13.409479906623096,1.0,True,False,True,0,1,1,39.0
2088,1.0,13.357038823613316,1.0,True,False,True,0,1,1,50.0
2089,1.0,13.458589358663172,3.0,False,False,True,0,1,0,70.0
2090,1.0,13.40763269786265,3.0,True,False,False,0,1,0,80.0
2091,2.0,13.433865473356345,1.0,False,False,True,0,0,1,45.0
2092,1.0,13.433005506389954,1.0,False,False,True,0,0,0,48.0
2093,17.0,13.359993228384054,2.0,False,False,False,0,0,0,26.0
2094,1.0,13.412030228795222,2.0,True,False,True,0,0,0,50.0
2095,4.0,13.389815220248986,1.0,False,False,True,0,0,0,70.0
2096,1.0,13.607608178539033,4.0,False,True,True,0,0,0,55.0
2097,1.0,13.345403247639036,1.0,False,False,True,0,1,1,18.0
2098,2.0,13.469707084906132,1.0,False,False,True,0,0,1,18.0
2099,1.0,13.419066356918652,2.0,False,False,True,0,0,0,123.0
2100,2.0,13.422177288694975,1.0,False,False,True,0,0,1,30.0
2101,3.0,13.459108950801596,2.0,False,False,True,0,0,0,105.0
2102,12.0,13.350588654488945,1.0,False,False,True,0,0,0,40.0
2103,2.0,13.240894247034689,1.0,False,False,True,0,0,1,33.0
2104,2.0,13.393471944771015,2.0,True,False,True,0,0,0,70.0
2105,1.0,13.422916692438582,1.0,False,False,True,0,0,1,4240.0
2106,1.0,13.42273252186772,1.0,False,False,True,0,0,1,15.0
2107,2.0,13.420884026064773,1.0,False,False,True,0,0,1,30.0
2108,1.0,13.438193795934223,1.0,True,False,True,0,0,0,50.0
2109,1.0,13.313151989487624,1.0,False,False,True,0,1,1,100.0
2110,2.0,13.384964154068856,1.0,False,False,True,0,0,1,55.0
2111,1.0,13.453181562699607,1.0,False,False,True,0,0,0,86.0
2112,11.0,13.405620043298875,3.0,False,False,True,0,0,0,95.0
2113,1.0,13.42040125056335,1.0,False,False,True,0,0,0,60.0
2114,2.0,13.362668826540752,1.0,False,False,True,0,0,0,45.0
2115,1.0,13.296649154914038,1.0,False,False,True,0,0,1,25.0
2116,1.0,13.309131603318765,1.0,False,False,True,0,0,1,40.0
2117,4.0,13.341999963773045,1.0,False,False,True,0,0,1,33.0
2118,1.0,13.299203134423466,1.0,False,False,True,0,0,0,20.0
2119,1.0,13.395468970760977,1.0,False,False,False,0,0,0,110.0
2120,2.0,13.45336799163125,2.0,False,False,True,0,0,0,90.0
2121,1.0,13.450795043095196,1.0,False,False,True,0,0,1,20.0
2122,1.0,13.436669383908198,2.0,False,False,True,0,0,0,150.0
2123,1.0,13.456665871667758,1.0,True,False,True,0,1,1,30.0
2124,1.0,13.439745950733945,3.0,False,False,True,0,0,0,70.0
2125,2.0,13.395642231290463,2.0,False,False,True,0,0,1,38.0
2126,2.0,13.417117103167017,1.0,False,True,True,0,0,1,32.0
2127,1.0,13.398596372161494,1.0,False,False,True,0,0,1,16.0
2128,4.0,13.417144346682727,1.0,True,False,True,0,0,0,35.0
2129,1.0,13.358504860649314,1.0,False,False,True,0,0,1,25.0
2130,2.0,13.345749946738195,1.0,False,False,True,0,0,1,40.0
2131,1.0,13.402139404275928,1.0,False,False,True,0,0,0,40.0
2132,1.0,13.439110735603562,1.0,False,False,True,0,0,1,35.0
2133,3.0,13.434480257831618,1.0,False,False,True,0,0,1,20.0
2134,1.0,13.405267147373054,1.0,False,False,True,0,1,1,48.0
2135,1.0,13.447921756565798,1.0,True,False,True,0,1,1,20.0
2136,1.0,13.430592448975105,1.0,False,False,True,0,0,1,100.0
2137,1.0,13.459257118436339,3.0,False,False,True,0,0,0,90.0
2138,2.0,13.38067798612136,2.0,False,False,False,0,0,0,74.0
2139,1.0,13.46431395877657,1.0,False,False,True,0,0,1,20.0
2140,2.0,13.449775443497883,1.0,False,False,True,0,0,1,44.0
2141,1.0,13.429989974761595,1.0,False,False,False,0,0,1,60.0
2142,1.0,13.472994210185275,1.0,True,False,True,0,0,0,75.0
2143,2.0,13.417942215354396,1.0,False,False,True,0,0,0,54.0
2144,2.0,13.438861436303775,1.0,True,False,True,0,0,1,40.0
2145,1.0,13.449674790868649,1.0,False,False,True,0,0,0,55.0
2146,1.0,13.423690273375163,1.0,False,False,True,0,0,0,35.0
2147,1.0,13.434646020718017,1.0,False,False,True,0,0,0,89.0
2148,1.0,13.42580430596622,1.0,False,False,True,0,0,0,59.0
2149,1.0,13.420654036099096,1.0,False,False,False,0,1,0,70.0
2150,2.0,13.413070443552511,1.0,False,False,True,0,1,0,15.0
2151,1.0,13.435603197092256,1.0,False,False,True,0,1,1,20.0
2152,3.0,13.381936218003615,4.0,False,False,True,0,1,0,72.0
2153,1.0,13.422330836631332,1.0,True,False,True,0,0,0,30.0
2154,12.0,13.417363020638495,4.0,False,False,False,0,0,0,94.0
2155,1.0,13.403905096802275,1.0,True,False,True,0,0,1,51.0
2156,3.0,13.432727409555099,1.0,False,False,True,0,0,1,40.0
2157,1.0,13.459105658140896,1.0,False,False,True,1,0,1,40.0
2158,1.0,13.40533846968948,2.0,False,False,True,0,0,0,100.0
2159,1.0,13.336112773880911,1.0,True,False,True,0,0,0,45.0
2160,1.0,13.487588594744064,1.0,True,True,True,0,1,1,25.0
2161,3.0,13.414225426169324,3.0,False,False,True,0,0,0,160.0
2162,1.0,13.417170779368274,1.0,False,False,True,0,0,1,30.0
2163,2.0,13.402812831063384,1.0,False,False,True,0,0,1,70.0
2164,5.0,13.376056826012757,1.0,False,False,True,0,0,1,22.0
2165,1.0,13.472783798444526,1.0,True,False,True,0,0,1,50.0
2166,1.0,13.440593314991975,4.0,False,False,True,0,0,1,26.0
2167,2.0,13.376908558493446,1.0,True,False,True,0,0,1,59.0
2168,2.0,13.384418544897336,3.0,False,False,True,0,0,0,400.0
2169,1.0,13.453014493934742,1.0,False,False,True,0,0,1,35.0
2170,1.0,13.398178364623293,2.0,False,False,False,0,0,0,129.0
2171,1.0,13.461710714217515,4.0,False,False,True,0,0,0,99.0
2172,1.0,13.458336357083015,1.0,True,False,True,0,0,1,55.0
2173,1.0,13.346650549562655,1.0,True,False,True,0,1,1,55.0
2174,1.0,13.333570739344912,1.0,True,False,True,1,0,1,35.0
2175,1.0,13.348152827391036,2.0,False,True,True,0,0,0,75.0
2176,1.0,13.400209643729431,1.0,False,False,True,0,1,1,13.0
2177,3.0,13.376536652059993,2.0,False,False,True,0,0,0,79.0
2178,1.0,13.453742945990939,1.0,False,False,True,0,0,0,65.0
2179,1.0,13.379690296998866,1.0,False,False,True,0,1,1,30.0
2180,1.0,13.419751347203695,2.0,False,False,True,0,0,0,70.0
2181,2.0,13.444166088573937,1.0,True,False,True,0,0,0,40.0
