,host_listings_count,longitude,beds,host_neighbourhood_is_na,summary_is_na,license_is_na,property_type_other,"host_verifications_['email', 'phone']",room_type_Private room,price
951,1.0,13.44258807602317,2.0,False,False,True,0,0,1,20.0
952,1.0,13.428482089822355,1.0,True,False,True,0,0,1,20.0
953,3.0,13.449167877987046,2.0,False,False,True,0,0,0,44.0
954,1.0,13.395329597754225,1.0,True,False,True,0,0,1,35.0
955,9.0,13.4241470986783,7.0,False,False,True,0,0,0,80.0
956,1.0,13.376395064814611,1.0,False,False,True,1,0,0,15.0
957,1.0,13.3878623576221,1.0,True,False,False,0,0,1,27.0
958,1.0,13.414365038515768,2.0,True,False,True,0,0,1,30.0
959,12.0,13.410440297400262,1.0,False,False,True,1,0,1,40.0
960,1.0,13.45406718344869,1.0,False,False,True,0,0,1,24.0
961,1.0,13.389699496615856,2.0,False,False,True,0,0,0,58.0
962,1.0,13.45300355464066,1.0,False,False,True,0,0,0,80.0
963,2.0,13.42783335056733,2.0,False,False,True,0,1,1,65.0
964,1.0,13.432600413569784,1.0,False,True,True,0,0,1,33.0
965,3.0,13.411999480314375,1.0,False,False,True,0,0,0,85.0
966,3.0,13.40186564785225,1.0,False,True,True,0,0,1,35.0
967,1.0,13.436638981049384,1.0,False,False,True,0,0,0,55.0
968,1.0,13.31737716189352,1.0,False,False,True,0,0,0,53.0
969,1.0,13.359964015478125,1.0,False,False,True,0,0,0,40.0
970,1.0,13.394439648690595,1.0,False,False,True,0,0,1,26.0
971,4.0,13.422844893119311,1.0,False,False,True,0,0,1,24.0
972,1.0,13.396226006169432,1.0,False,False,True,0,0,1,40.0
973,1.0,13.32338471164387,1.0,False,False,True,0,0,1,35.0
974,1.0,13.359048583877465,1.0,False,False,True,0,0,1,30.0
975,2.0,13.433821329356196,1.0,False,False,True,0,0,1,60.0
976,1.0,13.41351191682235,3.0,False,False,True,0,0,0,95.0
977,1.0,13.413510419228384,5.0,True,False,True,0,0,0,200.0
978,1.0,13.287337233216062,3.0,False,False,True,0,0,0,650.0
979,1.0,13.451383390474444,2.0,True,False,True,0,0,1,55.0
980,1.0,13.441305315036395,1.0,False,False,True,0,0,0,28.0
981,1.0,13.43263537615921,2.0,True,False,True,0,0,0,40.0
982,1.0,13.422367553518493,1.0,False,False,True,0,0,1,18.0
983,1.0,13.464208085056445,1.0,False,False,True,0,0,0,30.0
984,1.0,13.452577743243051,2.0,False,False,True,0,0,0,60.0
985,1.0,13.424731720649026,2.0,False,False,True,0,0,0,48.0
986,14.0,13.38594825890868,6.0,False,False,True,1,0,0,16.0
987,1.0,13.521292891641489,2.0,False,False,True,0,0,0,40.0
988,1.0,13.341028767846675,2.0,True,True,True,0,1,0,100.0
989,1.0,13.340368261227587,1.0,True,False,True,0,0,1,51.0
990,1.0,13.436343541816866,1.0,False,False,True,0,0,0,48.0
991,1.0,13.350203681614113,2.0,False,False,True,0,0,1,30.0
992,1.0,13.29119575184951,1.0,False,False,True,0,0,1,54.0
993,1.0,13.442616268592404,1.0,False,False,True,0,1,0,70.0
994,1.0,13.43820246094547,2.0,True,False,True,0,0,1,8.0
995,1.0,13.435851392066644,1.0,False,False,True,0,1,1,40.0
996,1.0,13.423543547138813,3.0,False,False,True,0,0,0,80.0
997,5.0,13.27679134768876,1.0,True,False,True,1,0,1,45.0
998,1.0,13.46297619185628,1.0,False,False,False,0,0,1,37.0
999,1.0,13.417315842920495,3.0,True,False,True,0,0,1,28.0
1000,1.0,13.387537752260013,1.0,True,False,True,0,0,1,45.0
1001,1.0,13.37974533268374,1.0,False,False,True,0,0,0,40.0
1002,1.0,13.432210177140377,1.0,False,False,True,0,0,1,24.0
1003,2.0,13.417409476113402,1.0,False,False,True,0,0,1,36.0
1004,1.0,13.182941135294175,3.0,False,False,True,0,0,0,70.0
1005,1.0,13.350876054412312,1.0,False,False,True,0,0,1,35.0
1006,6.0,13.402119863327016,1.0,True,True,True,1,0,0,345.0
1007,1.0,13.453312779907124,1.0,False,False,True,0,0,1,31.0
1008,1.0,13.437972938508196,2.0,True,False,True,0,0,0,49.0
1009,1.0,13.413342099257465,1.0,False,False,True,0,0,0,55.0
1010,2.0,13.340366691280757,2.0,False,False,True,0,0,0,69.0
1011,2.0,13.414903042830016,2.0,False,False,True,0,0,1,30.0
1012,1.0,13.4117953859724,1.0,False,False,True,0,0,0,80.0
1013,1.0,13.307080555577866,2.0,False,False,True,0,0,0,60.0
1014,1.0,13.583784631000205,1.0,False,False,True,0,0,0,49.0
1015,2.0,13.314202247138107,1.0,False,False,True,0,0,1,25.0
1016,3.0,13.41240776184584,1.0,False,True,True,0,0,0,44.0
1017,2.0,13.463734926409092,1.0,True,False,True,0,0,1,60.0
1018,1.0,13.423474327159926,1.0,False,False,True,0,0,1,28.0
1019,1.0,13.433818546535756,2.0,False,False,True,0,0,0,29.0
1020,1.0,13.417344180689444,3.0,True,False,True,0,0,0,80.0
1021,1.0,13.333704783254495,1.0,True,True,True,0,0,1,74.0
1022,1.0,13.33574940560538,1.0,False,False,True,0,1,1,36.0
1023,3.0,13.394812786568492,4.0,False,False,True,0,0,0,137.0
1024,1.0,13.391078687041285,1.0,False,False,True,0,0,1,33.0
1025,1.0,13.237465075135653,1.0,False,False,True,1,0,1,41.0
1026,1.0,13.438413565074065,1.0,False,False,True,0,0,0,80.0
1027,7.0,13.416444121377404,2.0,False,False,True,1,0,1,58.0
1028,1.0,13.466727077771232,1.0,True,False,True,0,0,1,21.0
1029,1.0,13.337596306037776,1.0,False,False,True,0,0,1,25.0
1030,1.0,13.380381337935624,1.0,False,False,True,0,0,1,25.0
1031,1.0,13.335295064051149,1.0,False,False,True,0,0,1,18.0
1032,1.0,13.453978790598386,1.0,False,False,True,0,0,1,20.0
1033,1.0,13.451537090572321,2.0,False,False,True,0,1,0,50.0
1034,1.0,13.36017514091176,1.0,True,False,True,0,0,1,45.0
1035,1.0,13.375041939218082,1.0,False,True,True,0,0,1,44.0
1036,59.0,13.384020911881652,3.0,True,False,True,0,0,0,52.0
1037,1.0,13.418570392750686,1.0,False,False,True,0,1,1,53.0
1038,1.0,13.448939229006125,1.0,False,False,True,0,0,0,45.0
1039,1.0,13.43255707614199,2.0,False,False,True,0,1,0,100.0
1040,3.0,13.405326319252596,1.0,False,False,False,0,0,1,49.0
1041,5.0,13.405494340292053,1.0,False,True,True,0,0,1,44.0
1042,1.0,13.42500992673652,1.0,True,False,True,0,0,1,32.0
1043,2.0,13.406427071465604,1.0,True,False,True,0,0,1,32.0
1044,1.0,13.419295717521642,1.0,False,False,True,0,0,1,27.0
1045,2.0,13.449962360831229,1.0,False,False,True,0,0,1,20.0
1046,2.0,13.454105706319856,1.0,False,False,True,0,0,1,70.0
1047,1.0,13.426228874789373,5.0,False,False,True,0,0,0,157.0
1048,3.0,13.338442792196034,4.0,False,False,True,0,0,0,10.0
1049,59.0,13.283513151816685,2.0,True,False,True,0,0,0,32.0
1050,1.0,13.462691926848333,1.0,True,False,True,0,0,1,23.0
1051,1.0,13.391997764394635,1.0,False,False,True,0,0,1,50.0
1052,1.0,13.383030030918931,1.0,False,False,True,0,0,1,35.0
1053,2.0,13.399584554968596,1.0,True,False,True,0,0,1,25.0
1054,1.0,13.421950835234142,1.0,False,False,True,0,1,1,30.0
1055,1.0,13.444164120767939,1.0,False,False,True,0,0,1,27.0
1056,1.0,13.463255814311047,1.0,False,True,True,0,0,1,55.0
1057,2.0,13.449391865004774,4.0,False,False,True,0,0,0,18.0
1058,4.0,13.425837969320279,1.0,True,False,True,0,0,1,39.0
1059,2.0,13.359970761691462,1.0,False,False,True,0,0,1,35.0
1060,1.0,13.43280546879517,1.0,False,False,True,0,0,0,80.0
1061,1.0,13.395892006279356,1.0,False,False,True,0,0,0,35.0
1062,1.0,13.376333704801507,1.0,False,False,True,1,0,1,60.0
1063,1.0,13.448034741013856,1.0,False,False,True,0,0,0,75.0
1064,1.0,13.33256307838201,1.0,False,False,True,0,0,1,20.0
1065,1.0,13.356170111641042,1.0,False,False,True,0,0,0,64.0
1066,2.0,13.427614427419565,1.0,False,False,True,0,0,1,35.0
1067,1.0,13.424010072287246,1.0,False,False,True,0,0,1,28.0
1068,1.0,13.400350128938653,1.0,False,False,True,0,0,1,35.0
1069,1.0,13.411120605691133,1.0,False,False,True,0,0,1,50.0
1070,2.0,13.322657708174615,2.0,True,False,True,0,0,1,60.0
1071,1.0,13.42881293785079,1.0,False,False,True,0,0,1,70.0
1072,1.0,13.316363818487485,2.0,False,False,True,0,0,0,39.0
1073,5.0,13.394530373620391,2.0,False,False,True,0,0,0,159.0
1074,1.0,13.411505397776995,1.0,False,False,True,0,0,1,49.0
1075,1.0,13.420473258847206,1.0,False,False,True,0,0,0,34.0
1076,1.0,13.333996251347227,1.0,True,False,True,0,0,1,30.0
1077,1.0,13.378752414890243,1.0,False,False,True,0,0,0,110.0
1078,1.0,13.387865773935989,1.0,False,False,True,0,0,1,35.0
1079,2.0,13.336346401545669,1.0,False,False,True,0,0,0,75.0
1080,1.0,13.303409242100889,2.0,True,False,True,0,0,0,45.0
1081,1.0,13.419993562357323,1.0,False,False,True,0,0,1,50.0
1082,2.0,13.326808232755651,1.0,False,False,True,0,0,1,30.0
1083,1.0,13.500635809080146,1.0,False,False,True,0,0,1,18.0
1084,1.0,13.532961278494055,1.0,False,False,True,0,0,1,45.0
1085,2.0,13.50771738397182,1.0,False,False,True,1,0,0,29.0
1086,1.0,13.345231279923167,1.0,False,False,True,0,0,1,35.0
1087,1.0,13.267868684132175,1.0,True,False,True,0,0,1,20.0
1088,2.0,13.426289700771422,2.0,False,False,True,0,0,0,52.0
1089,1.0,13.429892554811245,1.0,False,False,True,0,0,0,50.0
1090,1.0,13.4363435399457,1.0,False,False,True,0,0,1,30.0
1091,1.0,13.50647232750844,2.0,False,False,True,0,0,0,45.0
1092,1.0,13.395536343903213,2.0,False,False,True,0,0,0,37.0
1093,1.0,13.443813352121403,1.0,False,False,True,0,0,0,70.0
1094,1.0,13.418949494305876,1.0,False,False,True,0,0,0,100.0
1095,1.0,13.450509102274244,1.0,True,False,True,0,0,1,35.0
1096,1.0,13.394713369286857,1.0,True,False,True,0,0,1,79.0
1097,1.0,13.368028875896515,1.0,True,False,True,0,0,1,25.0
1098,1.0,13.404894238134304,1.0,True,False,True,0,0,1,55.0
1099,1.0,13.423972177951269,1.0,False,False,True,0,0,0,70.0
1100,1.0,13.326262029233805,1.0,False,False,True,0,0,1,42.0
1101,1.0,13.429962108937366,2.0,False,False,True,0,0,1,39.0
1102,1.0,13.419261510635355,1.0,False,False,True,0,0,1,30.0
1103,1.0,13.424615797956788,1.0,True,False,True,1,0,0,35.0
1104,1.0,13.430412007290913,1.0,False,False,True,0,0,1,20.0
1105,2.0,13.426345964629395,1.0,False,False,True,0,0,1,25.0
1106,1.0,13.457414051669698,2.0,True,False,True,0,0,1,30.0
1107,2.0,13.375549935969467,2.0,False,False,True,0,0,0,45.0
1108,1.0,13.360629327487553,2.0,False,False,True,0,0,1,60.0
1109,1.0,13.426988938028453,1.0,False,False,True,0,0,1,45.0
1110,1.0,13.44622036274316,2.0,True,False,True,0,0,0,55.0
1111,3.0,13.334549088719768,2.0,False,False,True,0,0,0,50.0
1112,1.0,13.344338455425193,4.0,True,False,True,0,0,0,50.0
1113,17.0,13.526575806144061,4.0,False,False,True,1,0,0,80.0
1114,2.0,13.410207499574051,2.0,False,False,True,0,0,1,75.0
1115,1.0,13.378604907853253,1.0,False,False,True,0,0,0,79.0
1116,2.0,13.427915030652187,6.0,False,False,True,0,0,0,150.0
1117,1.0,13.433444917734775,1.0,True,False,True,0,1,1,18.0
1118,1.0,13.395227269276436,5.0,True,False,True,0,0,0,150.0
1119,3.0,13.433949889848215,3.0,False,True,True,0,0,0,65.0
1120,3.0,13.406846343483453,1.0,False,False,True,0,0,0,93.0
1121,1.0,13.466043967581005,1.0,True,False,True,0,0,1,19.0
1122,1.0,13.424426203583755,1.0,True,False,True,0,1,0,50.0
1123,3.0,13.402027316285567,2.0,False,False,True,0,0,0,250.0
1124,1.0,13.281448630506068,1.0,True,False,True,0,0,1,30.0
1125,1.0,13.330891514584154,2.0,False,False,False,0,0,0,120.0
1126,1.0,13.422540489184186,1.0,False,True,True,0,0,1,40.0
1127,2.0,13.420152129353387,3.0,True,False,True,0,0,1,45.0
1128,1.0,13.45009783931756,3.0,False,False,True,0,0,0,50.0
1129,6.0,13.323500460662013,1.0,False,False,False,0,0,1,69.0
1130,1.0,13.353973200885177,3.0,False,False,True,0,0,1,40.0
1131,10.0,13.340583807669955,1.0,True,True,False,1,1,1,6000.0
1132,1.0,13.424636137105475,3.0,False,False,True,0,0,0,80.0
1133,3.0,13.306890644955995,5.0,True,False,False,0,0,0,90.0
1134,1.0,13.393263998201322,1.0,True,False,True,0,0,1,38.0
1135,2.0,13.448228007931931,1.0,False,False,True,0,0,0,35.0
1136,3.0,13.428982267843935,2.0,False,False,False,0,0,0,60.0
1137,2.0,13.45984548511136,1.0,False,False,True,0,0,1,50.0
1138,1.0,13.429808775476598,4.0,False,False,False,0,0,0,190.0
1139,1.0,13.350407822545874,1.0,False,False,True,0,0,0,75.0
1140,1.0,13.395820016841734,1.0,False,False,True,0,0,1,35.0
1141,1.0,13.335014801907365,1.0,False,False,True,0,0,1,23.0
1142,2.0,13.417060913198311,1.0,False,False,True,0,0,0,41.0
1143,1.0,13.395901148514097,2.0,False,False,False,0,0,0,89.0
1144,1.0,13.34362471271378,2.0,False,False,True,0,0,1,45.0
1145,2.0,13.328942803055178,1.0,False,False,True,0,0,1,32.0
1146,4.0,13.306877017068038,1.0,False,False,True,0,0,1,59.0
1147,1.0,13.439500367616455,2.0,True,False,True,0,0,0,59.0
1148,2.0,13.34715346733282,1.0,False,False,True,0,0,1,90.0
1149,1.0,13.359567726318748,2.0,True,False,False,0,1,1,30.0
1150,1.0,13.441234225695776,1.0,False,False,True,0,1,1,42.0
1151,1.0,13.458094495093107,1.0,False,False,True,0,0,0,60.0
1152,1.0,13.433758261833198,2.0,False,False,True,0,0,0,48.0
1153,1.0,13.440387748276448,1.0,False,False,True,0,1,1,35.0
1154,1.0,13.346999557813128,1.0,True,False,True,0,0,1,18.0
1155,1.0,13.44146096908478,1.0,False,False,True,0,1,1,35.0
1156,1.0,13.312557580848255,1.0,False,False,True,0,0,0,65.0
1157,2.0,13.367266705603752,2.0,False,False,True,0,1,0,30.0
1158,1.0,13.367316074775276,1.0,False,False,True,0,0,1,30.0
1159,1.0,13.45362043087504,1.0,False,False,True,0,0,1,30.0
1160,1.0,13.469550727440375,2.0,True,False,True,0,0,0,55.0
1161,1.0,13.363712275849291,1.0,True,False,True,0,1,1,50.0
1162,26.0,13.324867878889561,2.0,False,False,True,1,0,0,89.0
1163,1.0,13.419590271551193,1.0,True,False,True,0,0,1,50.0
1164,1.0,13.399402848196669,1.0,False,False,True,0,0,0,47.0
1165,1.0,13.320522355319518,1.0,False,False,True,0,0,0,40.0
1166,1.0,13.402888868899653,2.0,False,False,True,0,0,0,38.0
1167,1.0,13.352191270888483,2.0,False,False,False,0,1,0,69.0
1168,2.0,13.426310992990842,1.0,False,False,True,0,0,0,65.0
1169,1.0,13.346545152993722,1.0,True,False,True,0,1,0,50.0
1170,3.0,13.446514073741007,1.0,False,False,True,0,0,1,30.0
1171,1.0,13.457355907493898,1.0,False,False,True,0,0,0,60.0
1172,1.0,13.421805717499401,1.0,True,False,True,0,0,0,80.0
1173,1.0,13.458326172053619,1.0,True,False,True,0,0,1,40.0
1174,1.0,13.433441423029373,1.0,False,False,False,0,0,0,75.0
1175,2.0,13.42596787171216,1.0,False,False,True,0,0,1,20.0
1176,1.0,13.443531008258926,1.0,True,False,True,0,0,0,89.0
1177,1.0,13.369205624807151,2.0,False,False,True,0,1,0,60.0
1178,1.0,13.441017015770084,1.0,False,False,True,0,0,0,70.0
1179,1.0,13.575772492408511,1.0,False,False,True,0,1,1,12.0
1180,1.0,13.45220465215183,1.0,False,False,False,0,0,1,55.0
1181,1.0,13.416617286663554,1.0,False,False,True,0,0,1,35.0
1182,1.0,13.35876866912194,2.0,False,False,True,1,1,1,25.0
1183,1.0,13.429409803823276,1.0,False,False,True,0,0,1,30.0
1184,1.0,13.470046999660775,1.0,True,False,True,0,0,1,25.0
1185,2.0,13.324283082869384,1.0,False,False,True,0,0,1,30.0
1186,1.0,13.402240351136546,4.0,False,False,True,0,0,0,100.0
1187,1.0,13.463761625590756,1.0,False,False,True,0,0,0,45.0
1188,1.0,13.422130092005668,5.0,False,False,True,0,0,0,60.0
1189,1.0,13.419433124711327,2.0,True,False,True,0,0,0,52.0
1190,1.0,13.471837540294075,1.0,False,False,True,0,0,1,25.0
1191,1.0,13.4269761436437,2.0,False,False,False,0,0,0,140.0
1192,2.0,13.460556721105554,1.0,False,False,True,0,0,1,30.0
1193,1.0,13.408487616400311,2.0,False,False,True,0,0,1,65.0
1194,1.0,13.455804290043625,1.0,False,False,True,0,1,1,35.0
1195,4.0,13.482077834368582,1.0,False,False,True,0,0,0,99.0
1196,9.0,13.399623341742856,1.0,False,False,True,0,0,0,69.0
1197,2.0,13.426223859226608,1.0,False,False,True,0,0,1,45.0
1198,1.0,13.426102943339616,1.0,False,False,True,0,0,0,30.0
1199,1.0,13.48617914712349,1.0,False,True,False,0,0,0,53.0
1200,1.0,13.321562278477526,1.0,True,False,True,0,0,1,30.0
1201,1.0,13.458938875719097,1.0,False,False,True,0,0,0,45.0
1202,2.0,13.385251827501463,3.0,False,False,True,0,0,0,139.0
1203,1.0,13.464663935513249,1.0,False,False,True,0,0,1,40.0
1204,1.0,13.383427780354006,2.0,False,False,True,0,0,1,60.0
1205,4.0,13.651231409727053,5.0,False,False,True,0,0,0,120.0
1206,2.0,13.463899562950386,1.0,False,False,True,0,0,1,45.0
1207,1.0,13.420993473468704,1.0,True,True,True,0,0,1,60.0
1208,1.0,13.479602462380516,3.0,False,False,True,0,0,0,60.0
1209,1.0,13.430511293174483,2.0,False,False,True,0,0,0,50.0
1210,1.0,13.362193997119473,2.0,False,False,True,0,0,0,60.0
1211,1.0,13.319088591948118,2.0,False,False,True,0,0,1,20.0
1212,1.0,13.45748464771443,1.0,False,False,True,0,0,1,37.0
1213,1.0,13.436509101937196,1.0,False,False,True,0,0,1,39.0
1214,1.0,13.45534794979636,1.0,False,False,True,0,0,1,30.0
1215,3.0,13.44221056936226,1.0,False,False,True,0,0,1,20.0
1216,1.0,13.330764840374991,4.0,False,False,True,0,1,0,150.0
1217,2.0,13.41457409976181,1.0,False,False,True,0,0,0,50.0
1218,1.0,13.501556353537035,1.0,False,False,True,0,1,1,30.0
1219,1.0,13.428503712008634,1.0,False,False,True,0,0,1,26.0
1220,19.0,13.215986054310141,1.0,False,False,True,1,0,0,106.0
1221,2.0,13.402692667432207,2.0,False,False,True,0,0,0,95.0
1222,1.0,13.361939292420347,1.0,True,False,True,0,0,0,18.0
1223,2.0,13.35669845454982,2.0,False,False,True,0,0,1,26.0
1224,3.0,13.438671190716825,1.0,False,False,False,0,0,0,85.0
1225,1.0,13.425962173314867,1.0,False,False,True,0,0,1,30.0
1226,1.0,13.394094336913364,3.0,False,False,True,0,0,0,85.0
1227,2.0,13.421035611866452,1.0,False,False,True,0,0,1,50.0
1228,1.0,13.385028356626488,1.0,False,False,True,0,1,1,18.0
1229,1.0,13.419232533714604,2.0,False,False,True,0,0,0,125.0
1230,8.0,13.413044732144506,2.0,False,False,True,0,0,0,180.0
1231,2.0,13.435592865293634,1.0,False,False,True,0,0,1,28.0
1232,1.0,13.345199643786435,1.0,False,False,True,0,0,0,60.0
1233,1.0,13.42934817707634,1.0,True,False,True,0,0,1,30.0
1234,4.0,13.434058113378944,2.0,False,False,False,0,0,0,99.0
1235,1.0,13.445823431216176,2.0,False,False,True,0,0,0,30.0
1236,1.0,13.363889449272813,1.0,True,False,True,0,1,0,49.0
1237,2.0,13.467012601053106,1.0,False,False,True,0,0,1,500.0
1238,6.0,13.330076471082592,2.0,False,False,False,0,0,0,64.0
1239,1.0,13.464634349686468,2.0,False,False,True,0,0,1,49.0
1240,2.0,13.500323425291587,1.0,False,False,True,0,0,0,40.0
1241,1.0,13.451706924290312,2.0,False,False,True,0,0,1,23.0
1242,1.0,13.464625145898626,1.0,False,True,True,0,0,0,50.0
1243,12.0,13.417621240425706,4.0,False,False,False,0,0,0,98.0
1244,1.0,13.438772970811694,1.0,True,False,True,0,0,1,28.0
1245,2.0,13.463590247930036,1.0,False,False,True,0,0,0,49.0
1246,3.0,13.30375355537466,2.0,False,True,False,0,0,0,68.0
1247,1.0,13.45818786684403,1.0,False,False,True,0,0,1,70.0
1248,1.0,13.404951140962838,1.0,False,False,True,0,0,1,32.0
1249,1.0,13.65027366108801,3.0,False,False,True,1,0,0,26.0
1250,1.0,13.430320416667128,1.0,False,True,True,0,0,0,42.0
1251,1.0,13.405726212637134,1.0,False,False,True,0,0,1,48.0
1252,1.0,13.413591533723427,1.0,False,False,True,0,0,1,30.0
1253,59.0,13.299852866790335,2.0,True,False,True,0,0,0,42.0
1254,2.0,13.40696744457037,1.0,False,False,True,0,0,1,50.0
1255,3.0,13.425884299524288,1.0,False,False,True,0,0,1,40.0
1256,3.0,13.345089521183288,3.0,False,False,False,0,0,0,399.0
1257,1.0,13.336839843854886,1.0,False,False,True,0,0,1,25.0
1258,3.0,13.435169194209132,1.0,False,False,False,0,0,0,69.0
1259,1.0,13.422639720070105,1.0,False,False,True,0,0,1,32.0
1260,1.0,13.425916767343356,1.0,False,False,True,0,0,1,27.0
1261,1.0,13.427001822938163,4.0,True,False,True,0,0,0,95.0
1262,2.0,13.363085977538592,1.0,False,False,True,0,0,1,24.0
1263,1.0,13.32878980961436,1.0,True,False,True,0,0,1,25.0
1264,1.0,13.434116921743293,1.0,True,False,True,0,0,1,30.0
1265,1.0,13.457968862933015,1.0,False,False,True,0,0,1,70.0
1266,1.0,13.4444426454516,2.0,False,False,True,0,0,0,119.0
1267,1.0,13.450667059862162,1.0,False,False,True,0,0,1,42.0
1268,1.0,13.426096465113602,1.0,False,False,True,0,0,1,60.0
1269,1.0,13.439641545221017,1.0,False,False,True,0,0,0,50.0
1270,2.0,13.474680923447435,1.0,False,False,True,0,0,1,37.0
1271,1.0,13.426772265199089,2.0,False,False,True,0,0,1,24.0
1272,1.0,13.469887738023028,1.0,False,False,True,0,0,1,45.0
1273,1.0,13.404773008212063,1.0,True,False,True,0,1,0,40.0
1274,1.0,13.30023639262872,1.0,False,False,True,0,0,0,50.0
1275,1.0,13.423179526045685,1.0,False,False,True,0,0,0,40.0
1276,1.0,13.413046891481855,1.0,True,True,True,0,0,1,50.0
1277,1.0,13.431586295213794,2.0,True,False,True,0,0,1,50.0
1278,1.0,13.367184854943506,2.0,True,False,True,0,1,1,1.0
1279,1.0,13.325747291721838,1.0,True,False,True,0,0,0,38.0
1280,1.0,13.426753228014755,1.0,False,False,True,0,0,1,45.0
1281,3.0,13.322131908987412,1.0,False,False,True,0,0,1,24.0
1282,1.0,13.340798559141595,1.0,False,False,True,0,0,0,50.0
1283,1.0,13.45999036190318,1.0,False,False,True,0,0,1,42.0
1284,1.0,13.416698285961894,1.0,False,False,True,0,1,1,20.0
1285,1.0,13.590059473757664,1.0,True,False,True,0,0,1,25.0
1286,1.0,13.417223858908674,1.0,False,False,True,0,0,0,53.0
1287,1.0,13.421298406464965,1.0,False,False,True,0,0,0,89.0
1288,4.0,13.422727016632324,2.0,False,False,True,0,0,0,85.0
1289,1.0,13.467231969791253,2.0,False,False,True,0,0,0,50.0
1290,3.0,13.365190851787224,1.0,True,False,True,0,0,1,25.0
1291,1.0,13.335466007306561,1.0,False,False,True,0,0,1,23.0
1292,1.0,13.441836522756061,1.0,True,False,True,0,0,0,50.0
1293,3.0,13.420087222935365,4.0,False,False,True,0,0,1,45.0
1294,1.0,13.459920442241843,1.0,True,False,True,0,0,1,50.0
1295,1.0,13.412937659067975,3.0,False,False,True,0,0,1,35.0
1296,1.0,13.430647810530274,3.0,False,False,True,0,0,0,74.0
1297,3.0,13.461172137946727,4.0,False,False,True,0,0,0,79.0
1298,59.0,13.412000858359368,2.0,True,False,True,0,0,0,63.0
1299,1.0,13.424230650176215,1.0,False,False,True,0,0,1,25.0
1300,6.0,13.366354792918534,1.0,False,False,True,0,0,1,40.0
1301,2.0,13.41602254858924,1.0,False,False,True,0,0,1,22.0
1302,1.0,13.382089478090807,1.0,True,False,True,0,0,0,22.0
1303,1.0,13.427476872295694,2.0,False,False,True,0,0,0,80.0
1304,2.0,13.362394970616842,1.0,True,False,True,0,0,1,70.0
1305,1.0,13.46965389741915,2.0,True,False,True,0,0,0,50.0
1306,1.0,13.320094772493231,1.0,False,False,True,0,0,1,40.0
1307,1.0,13.458058271642285,1.0,False,False,True,0,0,1,23.0
1308,1.0,13.416514766489202,3.0,False,False,True,0,0,0,75.0
1309,1.0,13.511763345028909,2.0,True,False,True,0,0,1,35.0
1310,1.0,13.321282088994538,1.0,False,False,True,0,0,1,20.0
1311,1.0,13.424229469918785,2.0,True,False,True,0,0,1,32.0
1312,2.0,13.46192775672965,1.0,False,True,True,1,0,0,50.0
1313,1.0,13.419863590299466,1.0,True,False,True,0,0,1,28.0
1314,59.0,13.403225259376073,2.0,True,False,True,0,0,0,42.0
1315,2.0,13.428695951557305,2.0,False,False,True,0,0,0,68.0
1316,1.0,13.327623068322456,2.0,False,False,True,0,0,0,90.0
1317,1.0,13.402565054865267,1.0,False,False,True,0,0,1,30.0
1318,5.0,13.513636859059847,1.0,False,False,True,0,0,0,43.0
1319,1.0,13.348424778791198,1.0,False,False,True,0,0,1,18.0
1320,1.0,13.284651313623517,1.0,False,False,True,0,0,0,60.0
1321,1.0,13.377702532432414,2.0,True,False,True,0,0,1,35.0
1322,1.0,13.44079753441005,1.0,True,False,True,0,0,0,39.0
1323,1.0,13.405562002250047,1.0,True,False,True,0,1,1,30.0
1324,1.0,13.448024470922311,2.0,False,False,True,0,0,1,39.0
1325,1.0,13.372977202502055,1.0,False,False,True,0,0,1,35.0
1326,1.0,13.437794602186539,1.0,False,False,True,0,0,0,45.0
1327,1.0,13.437679078764436,1.0,True,False,True,0,0,0,39.0
1328,1.0,13.408129036288914,1.0,False,False,True,0,0,0,50.0
1329,8.0,13.372458186347005,3.0,True,True,False,1,0,0,185.0
1330,4.0,13.397281313358901,1.0,False,False,False,0,0,1,15.0
1331,1.0,13.439684946356387,4.0,False,False,True,0,0,0,70.0
1332,1.0,13.380635695722894,1.0,False,False,True,0,0,1,18.0
1333,1.0,13.458967989338579,1.0,False,False,True,0,1,0,30.0
1334,1.0,13.349593212053328,1.0,False,False,True,0,0,1,43.0
1335,1.0,13.395185519246384,2.0,False,False,False,0,0,0,90.0
1336,2.0,13.43879137837665,1.0,False,False,True,0,0,1,25.0
1337,1.0,13.393320788262072,2.0,True,False,True,0,0,0,46.0
1338,1.0,13.424317642217414,4.0,True,False,True,0,0,0,200.0
1339,1.0,13.430601044331592,2.0,True,False,True,0,0,0,35.0
1340,4.0,13.427108479596916,3.0,False,False,True,0,0,0,88.0
1341,1.0,13.323941935155993,1.0,False,False,True,0,1,0,29.0
1342,1.0,13.399443976874034,1.0,False,False,True,0,0,0,50.0
1343,1.0,13.41334061098724,2.0,False,False,True,0,0,0,40.0
1344,1.0,13.429778372195287,1.0,False,False,True,0,0,1,28.0
1345,4.0,13.531439312035644,1.0,False,False,False,0,0,1,20.0
1346,1.0,13.431154970276365,1.0,False,False,True,0,1,1,20.0
1347,1.0,13.428167630068724,1.0,False,False,True,0,1,1,40.0
1348,1.0,13.419738542692409,1.0,True,False,True,0,0,0,80.0
1349,18.0,13.382602403357597,4.0,False,False,True,1,0,1,90.0
